frame.number|frame.time|usb.src|usb.dst|usb.transfer_type|usb.endpoint_address|usb.data_len|usb.bmRequestType|usb.setup.bRequest|usb.setup.wValue|usb.setup.wIndex|usb.setup.wLength|usb.data_fragment|usbhid.data|usb.capdata
1274|2026-09-02T22:52:16.172160000-0400|host|2.10.2|0x01|0x82|0||||||||
1275|2026-09-02T22:52:16.419607000-0400|host|2.10.2|0x01|0x02|65|||||||ecdc000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1276|2026-09-02T22:52:16.419796000-0400|2.10.2|host|0x01|0x02|0||||||||
1277|2026-09-02T22:52:16.420041000-0400|2.10.2|host|0x01|0x82|65|||||||ec5c000064000064100104001e10010400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1278|2026-09-02T22:52:16.420045000-0400|host|2.10.2|0x01|0x82|0||||||||
1279|2026-09-02T22:52:16.664093000-0400|host|2.10.2|0x01|0x02|65|||||||ec5c010064000064100104001e10010400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1280|2026-09-02T22:52:16.664302000-0400|2.10.2|host|0x01|0x02|0||||||||
1281|2026-09-02T22:52:16.666800000-0400|2.10.2|host|0x01|0x82|65|||||||ec5c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1282|2026-09-02T22:52:16.666804000-0400|host|2.10.2|0x01|0x82|0||||||||
1283|2026-09-02T22:52:20.752300000-0400|host|2.10.2|0x01|0x02|65|||||||ec528200020200000000ffffff00ffffff00ffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1284|2026-09-02T22:52:20.752477000-0400|2.10.2|host|0x01|0x02|0||||||||
1285|2026-09-02T22:52:20.752773000-0400|2.10.2|host|0x01|0x82|65|||||||ec52000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1286|2026-09-02T22:52:20.752777000-0400|host|2.10.2|0x01|0x82|0||||||||
1287|2026-09-02T22:52:20.890331000-0400|host|2.10.2|0x01|0x02|65|||||||ec530043505500000000000000000000000000000034332e30e2848300000000000000000000000000000000000000000000000000000000000000000000000000|
1288|2026-09-02T22:52:20.890610000-0400|2.10.2|host|0x01|0x02|0||||||||
1289|2026-09-02T22:52:20.890857000-0400|2.10.2|host|0x01|0x82|65|||||||ec53000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1290|2026-09-02T22:52:20.890861000-0400|host|2.10.2|0x01|0x82|0||||||||
1291|2026-09-02T22:52:20.937236000-0400|host|2.10.2|0x01|0x02|65|||||||ec530143505520566f6c742e000000000000000000312e313139e2868a000000000000000000000000000000000000000000000000000000000000000000000000|
1292|2026-09-02T22:52:20.937485000-0400|2.10.2|host|0x01|0x02|0||||||||
1293|2026-09-02T22:52:20.937733000-0400|2.10.2|host|0x01|0x82|65|||||||ec53000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1294|2026-09-02T22:52:20.937736000-0400|host|2.10.2|0x01|0x82|0||||||||
1295|2026-09-02T22:52:20.983074000-0400|host|2.10.2|0x01|0x02|65|||||||ec53024350552046616e2053706565640000000000373130e2868c0000000000000000000000000000000000000000000000000000000000000000000000000000|
1296|2026-09-02T22:52:20.983238000-0400|2.10.2|host|0x01|0x02|0||||||||
1297|2026-09-02T22:52:20.983485000-0400|2.10.2|host|0x01|0x82|65|||||||ec53000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1298|2026-09-02T22:52:20.983489000-0400|host|2.10.2|0x01|0x82|0||||||||
1299|2026-09-02T22:52:21.028904000-0400|host|2.10.2|0x01|0x02|65|||||||ec5202020202000000ffffffffffffffffffffffffffffffffff000000000000000000000000000000000000000000000000000000000000000000000000000000|
1300|2026-09-02T22:52:21.029114000-0400|2.10.2|host|0x01|0x02|0||||||||
1301|2026-09-02T22:52:21.032989000-0400|2.10.2|host|0x01|0x82|65|||||||ec52000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1302|2026-09-02T22:52:21.032992000-0400|host|2.10.2|0x01|0x82|0||||||||
1303|2026-09-02T22:52:26.261903000-0400|host|2.10.2|0x01|0x02|65|||||||ec528202020200000000ffffff00ffffff00ffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1304|2026-09-02T22:52:26.262089000-0400|2.10.2|host|0x01|0x02|0||||||||
1305|2026-09-02T22:52:26.262336000-0400|2.10.2|host|0x01|0x82|65|||||||ec52000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1306|2026-09-02T22:52:26.262345000-0400|host|2.10.2|0x01|0x82|0||||||||
1307|2026-09-02T22:52:26.404917000-0400|host|2.10.2|0x01|0x02|65|||||||ec530043505500000000000000000000000000000034332e30e2848300000000000000000000000000000000000000000000000000000000000000000000000000|
1308|2026-09-02T22:52:26.405724000-0400|2.10.2|host|0x01|0x02|0||||||||
1309|2026-09-02T22:52:26.405965000-0400|2.10.2|host|0x01|0x82|65|||||||ec53000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1310|2026-09-02T22:52:26.405969000-0400|host|2.10.2|0x01|0x82|0||||||||
1311|2026-09-02T22:52:26.451355000-0400|host|2.10.2|0x01|0x02|65|||||||ec5202000202000000ffffffffffffffffffffffffffffffffff000000000000000000000000000000000000000000000000000000000000000000000000000000|
1312|2026-09-02T22:52:26.451597000-0400|2.10.2|host|0x01|0x02|0||||||||
1313|2026-09-02T22:52:26.451844000-0400|2.10.2|host|0x01|0x82|65|||||||ec52000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1314|2026-09-02T22:52:26.451847000-0400|host|2.10.2|0x01|0x82|0||||||||
1315|2026-09-02T22:52:31.700544000-0400|host|2.10.2|0x01|0x02|65|||||||ec528200020200000000ffffff00ffffff00ffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1316|2026-09-02T22:52:31.700828000-0400|2.10.2|host|0x01|0x02|0||||||||
1317|2026-09-02T22:52:31.701398000-0400|2.10.2|host|0x01|0x82|65|||||||ec52000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1318|2026-09-02T22:52:31.701403000-0400|host|2.10.2|0x01|0x82|0||||||||
1319|2026-09-02T22:52:31.836682000-0400|host|2.10.2|0x01|0x02|65|||||||ec530043505500000000000000000000000000000034332e30e2848300000000000000000000000000000000000000000000000000000000000000000000000000|
1320|2026-09-02T22:52:31.836953000-0400|2.10.2|host|0x01|0x02|0||||||||
1321|2026-09-02T22:52:31.840327000-0400|2.10.2|host|0x01|0x82|65|||||||ec53000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1322|2026-09-02T22:52:31.840331000-0400|host|2.10.2|0x01|0x82|0||||||||
1323|2026-09-02T22:52:31.884348000-0400|host|2.10.2|0x01|0x02|65|||||||ec530143505520566f6c742e000000000000000000312e313337e2868a000000000000000000000000000000000000000000000000000000000000000000000000|
1324|2026-09-02T22:52:31.884581000-0400|2.10.2|host|0x01|0x02|0||||||||
1325|2026-09-02T22:52:31.884829000-0400|2.10.2|host|0x01|0x82|65|||||||ec53000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1326|2026-09-02T22:52:31.884832000-0400|host|2.10.2|0x01|0x82|0||||||||
1327|2026-09-02T22:52:31.931246000-0400|host|2.10.2|0x01|0x02|65|||||||ec53024350552046616e2053706565640000000000373237e2868c0000000000000000000000000000000000000000000000000000000000000000000000000000|
1328|2026-09-02T22:52:31.931459000-0400|2.10.2|host|0x01|0x02|0||||||||
1329|2026-09-02T22:52:31.931705000-0400|2.10.2|host|0x01|0x82|65|||||||ec53000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1330|2026-09-02T22:52:31.931709000-0400|host|2.10.2|0x01|0x82|0||||||||
1331|2026-09-02T22:52:31.976958000-0400|host|2.10.2|0x01|0x02|65|||||||ec5202020202000000ffffffffffffffffffffffffffffffffff000000000000000000000000000000000000000000000000000000000000000000000000000000|
1332|2026-09-02T22:52:31.977207000-0400|2.10.2|host|0x01|0x02|0||||||||
1333|2026-09-02T22:52:31.977457000-0400|2.10.2|host|0x01|0x82|65|||||||ec52000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1334|2026-09-02T22:52:31.977460000-0400|host|2.10.2|0x01|0x82|0||||||||
1335|2026-09-02T22:52:37.170199000-0400|host|2.10.2|0x01|0x02|65|||||||ec528202020200000000ffffff00ffffff00ffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1336|2026-09-02T22:52:37.170437000-0400|2.10.2|host|0x01|0x02|0||||||||
1337|2026-09-02T22:52:37.170705000-0400|2.10.2|host|0x01|0x82|65|||||||ec52000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1338|2026-09-02T22:52:37.170710000-0400|host|2.10.2|0x01|0x82|0||||||||
1339|2026-09-02T22:52:37.304310000-0400|host|2.10.2|0x01|0x02|65|||||||ec530043505500000000000000000000000000000034332e30e2848300000000000000000000000000000000000000000000000000000000000000000000000000|
1340|2026-09-02T22:52:37.304566000-0400|2.10.2|host|0x01|0x02|0||||||||
1341|2026-09-02T22:52:37.308814000-0400|2.10.2|host|0x01|0x82|65|||||||ec53000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1342|2026-09-02T22:52:37.308818000-0400|host|2.10.2|0x01|0x82|0||||||||
1343|2026-09-02T22:52:37.351302000-0400|host|2.10.2|0x01|0x02|65|||||||ec5202000202000000ffffffffffffffffffffffffffffffffff000000000000000000000000000000000000000000000000000000000000000000000000000000|
1344|2026-09-02T22:52:37.351569000-0400|2.10.2|host|0x01|0x02|0||||||||
1345|2026-09-02T22:52:37.353190000-0400|2.10.2|host|0x01|0x82|65|||||||ec52000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1346|2026-09-02T22:52:37.353193000-0400|host|2.10.2|0x01|0x82|0||||||||
1347|2026-09-02T22:52:42.608063000-0400|host|2.10.2|0x01|0x02|65|||||||ec528200020200000000ffffff00ffffff00ffffff0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1348|2026-09-02T22:52:42.608296000-0400|2.10.2|host|0x01|0x02|0||||||||
1349|2026-09-02T22:52:42.608586000-0400|2.10.2|host|0x01|0x82|65|||||||ec52000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1350|2026-09-02T22:52:42.608606000-0400|host|2.10.2|0x01|0x82|0||||||||
1351|2026-09-02T22:52:42.754444000-0400|host|2.10.2|0x01|0x02|65|||||||ec530043505500000000000000000000000000000034322e30e2848300000000000000000000000000000000000000000000000000000000000000000000000000|
1352|2026-09-02T22:52:42.754675000-0400|2.10.2|host|0x01|0x02|0||||||||
1353|2026-09-02T22:52:42.754922000-0400|2.10.2|host|0x01|0x82|65|||||||ec53000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1354|2026-09-02T22:52:42.754924000-0400|host|2.10.2|0x01|0x82|0||||||||
1355|2026-09-02T22:52:42.802054000-0400|host|2.10.2|0x01|0x02|65|||||||ec530143505520566f6c742e000000000000000000312e313031e2868a000000000000000000000000000000000000000000000000000000000000000000000000|
1356|2026-09-02T22:52:42.802304000-0400|2.10.2|host|0x01|0x02|0||||||||
1357|2026-09-02T22:52:42.802548000-0400|2.10.2|host|0x01|0x82|65|||||||ec53000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1358|2026-09-02T22:52:42.802551000-0400|host|2.10.2|0x01|0x82|0||||||||
1359|2026-09-02T22:52:42.848051000-0400|host|2.10.2|0x01|0x02|65|||||||ec53024350552046616e2053706565640000000000373233e2868c0000000000000000000000000000000000000000000000000000000000000000000000000000|
1360|2026-09-02T22:52:42.848303000-0400|2.10.2|host|0x01|0x02|0||||||||
1361|2026-09-02T22:52:42.849302000-0400|2.10.2|host|0x01|0x82|65|||||||ec53000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1362|2026-09-02T22:52:42.849307000-0400|host|2.10.2|0x01|0x82|0||||||||
1363|2026-09-02T22:52:42.894830000-0400|host|2.10.2|0x01|0x02|65|||||||ec5202020202000000ffffffffffffffffffffffffffffffffff000000000000000000000000000000000000000000000000000000000000000000000000000000|
1364|2026-09-02T22:52:42.895683000-0400|2.10.2|host|0x01|0x02|0||||||||
1365|2026-09-02T22:52:42.899681000-0400|2.10.2|host|0x01|0x82|65|||||||ec52000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1366|2026-09-02T22:52:42.899685000-0400|host|2.10.2|0x01|0x82|0||||||||
1367|2026-09-02T22:52:45.468522000-0400|host|2.10.2|0x01|0x02|65|||||||ecdc000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1368|2026-09-02T22:52:45.468791000-0400|2.10.2|host|0x01|0x02|0||||||||
1369|2026-09-02T22:52:45.469038000-0400|2.10.2|host|0x01|0x82|65|||||||ec5c000064000064100104001e10010400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1370|2026-09-02T22:52:45.469043000-0400|host|2.10.2|0x01|0x82|0||||||||
1371|2026-09-02T22:52:45.711980000-0400|host|2.10.2|0x01|0x02|65|||||||ec5c010064000064100104001e10010400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1372|2026-09-02T22:52:45.712176000-0400|2.10.2|host|0x01|0x02|0||||||||
1373|2026-09-02T22:52:45.714672000-0400|2.10.2|host|0x01|0x82|65|||||||ec5c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1374|2026-09-02T22:52:45.714677000-0400|host|2.10.2|0x01|0x82|0||||||||
1375|2026-09-02T22:52:45.970631000-0400|host|2.10.2|0x01|0x02|65|||||||ecdc000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1376|2026-09-02T22:52:45.970817000-0400|2.10.2|host|0x01|0x02|0||||||||
1377|2026-09-02T22:52:45.971058000-0400|2.10.2|host|0x01|0x82|65|||||||ec5c000064000064100104001e10010400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1378|2026-09-02T22:52:45.971062000-0400|host|2.10.2|0x01|0x82|0||||||||
1379|2026-09-02T22:52:46.210714000-0400|host|2.10.2|0x01|0x02|65|||||||ec5d000110010405000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1380|2026-09-02T22:52:46.211573000-0400|2.10.2|host|0x01|0x02|0||||||||
1381|2026-09-02T22:52:46.211820000-0400|2.10.2|host|0x01|0x82|65|||||||ec5d000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1382|2026-09-02T22:52:46.211823000-0400|host|2.10.2|0x01|0x82|0||||||||
1383|2026-09-02T22:52:46.348930000-0400|host|2.10.2|0x01|0x02|65|||||||ec51100104000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1384|2026-09-02T22:52:46.349203000-0400|2.10.2|host|0x01|0x02|0||||||||
1385|2026-09-02T22:52:46.349496000-0400|2.10.2|host|0x01|0x82|65|||||||ec51000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1386|2026-09-02T22:52:46.349500000-0400|host|2.10.2|0x01|0x82|0||||||||
1387|2026-09-02T23:03:59.301522000-0400|host|2.10.0|0x02|0x80|8|0x80|6|||258|||
1388|2026-09-02T23:03:59.301676000-0400|2.10.0|host|0x02|0x80|44||||||||
1389|2026-09-02T23:03:59.301693000-0400|host|2.10.0|0x02|0x80|8|0x80|6|||258|||
1390|2026-09-02T23:03:59.301788000-0400|2.10.0|host|0x02|0x80|30||||||||
1391|2026-09-02T23:05:27.843901000-0400|host|2.10.2|0x01|0x02|65|||||||ecdc000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1392|2026-09-02T23:05:27.844177000-0400|2.10.2|host|0x01|0x02|0||||||||
1393|2026-09-02T23:05:27.848409000-0400|2.10.2|host|0x01|0x82|65|||||||ec5c000064000064100104001e10010400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1394|2026-09-02T23:05:27.848414000-0400|host|2.10.2|0x01|0x82|0||||||||
1395|2026-09-02T23:05:28.082164000-0400|host|2.10.2|0x01|0x02|65|||||||ecd0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1396|2026-09-02T23:05:28.082419000-0400|2.10.2|host|0x01|0x02|0||||||||
1397|2026-09-02T23:05:28.084668000-0400|2.10.2|host|0x01|0x82|65|||||||ec50000130100104010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1398|2026-09-02T23:05:28.084672000-0400|host|2.10.2|0x01|0x82|0||||||||
1399|2026-09-02T23:05:37.599756000-0400|host|2.10.2|0x01|0x02|65|||||||ecdc000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
1400|2026-09-02T23:05:37.599955000-0400|2.10.2|host|0x01|0x02|0||||||||
1401|2026-09-02T23:05:37.602452000-0400|2.10.2|host|0x01|0x82|65|||||||ec5c000064000064100104001e10010400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000|
